id;species;TRIM;title;transcripts;location
118713483;Pipistrellus kuhlii;22;LOC118713483 E3 ubiquitin-protein ligase TRIM22;['XM_045577693.1', 'XM_036428108.2', 'XM_036428109.1', 'XM_036428108.1'];NW_023425595.1
118713480;Pipistrellus kuhlii;5;LOC118713480 tripartite motif-containing protein 5-like;['XM_045578065.1', 'XM_045578064.1', 'XM_045578063.1', 'XM_036428102.2', 'XM_036428104.2', 'XM_045578062.1', 'XM_045578061.1', 'XM_045578060.1', 'XM_036428099.2', 'XM_045578059.1', 'XM_036428096.2', 'XM_036428107.1', 'XM_036428106.1', 'XM_036428105.1', 'XM_036428104.1', 'XM_036428103.1', 'XM_036428102.1', 'XM_036428101.1', 'XM_036428100.1', 'XM_036428099.1', 'XM_036428098.1', 'XM_036428097.1', 'XM_036428096.1', 'XM_036428095.1', 'XM_036428094.1', 'XM_036428093.1'];NW_023425595.1
118713518;Pipistrellus kuhlii;22;LOC118713518 E3 ubiquitin-protein ligase TRIM22;['XM_036428149.2', 'XM_036428149.1'];NW_023425595.1
118728646;Pipistrellus kuhlii;5;LOC118728646 tripartite motif-containing protein 5-like;[];NW_023425529.1
112865567;Puma concolor;6;TRIM6 tripartite motif containing 6;['XM_025928679.1', 'XM_025928678.1'];NW_020339798.1
112864902;Puma concolor;22;LOC112864902 E3 ubiquitin-protein ligase TRIM22-like;['XM_025927910.1'];NW_020339798.1
112864903;Puma concolor;5;LOC112864903 tripartite motif-containing protein 5-like;['XM_025927911.1'];NW_020339798.1
112865565;Puma concolor;34;LOC112865565 tripartite motif-containing protein 34-like;['XM_025928677.1', 'XM_025928676.1'];NW_020339798.1
485284;Canis lupus familiaris;22;TRIM22 tripartite motif containing 22;['XM_038430319.1', 'XM_038633021.1', 'XM_038568855.1', 'XM_038506119.1', 'XM_542402.8'];NC_051825.1
112667518;Canis lupus dingo;22;TRIM22 tripartite motif containing 22;['XM_025459250.2'];NW_023365195.1
100568302;Canis lupus familiaris;34;TRIM34 tripartite motif containing 34;['NM_001205191.1'];NC_051825.1
100568301;Canis lupus familiaris;6;TRIM6 tripartite motif containing 6;['NM_001205190.3', 'XM_038429413.1', 'XM_038429412.1', 'XM_038429411.1'];NC_051825.1
112667516;Canis lupus dingo;6;TRIM6 tripartite motif containing 6;['XM_025459243.2', 'XM_025459242.2', 'XM_025459244.2'];NW_023365195.1
112667517;Canis lupus dingo;34;LOC112667517 tripartite motif-containing protein 34-like;['XM_025459249.2', 'XM_025459248.2', 'XM_025459247.2'];NW_023365195.1
115306139;Suricata suricatta;6;TRIM6 tripartite motif containing 6;['XM_029956376.1', 'XM_029956375.1', 'XM_029956374.1'];NC_043710.1
115306140;Suricata suricatta;34;LOC115306140 tripartite motif-containing protein 34-like;['XM_029956378.1', 'XM_029956377.1'];NC_043710.1
115306141;Suricata suricatta;34;LOC115306141 tripartite motif-containing protein 34-like;['XM_029956379.1'];NC_043710.1
101569936;Octodon degus;34;LOC101569936 tripartite motif-containing protein 34;['XM_023702136.1', 'XM_012517106.2'];NW_004524722.1
105743655;Octodon degus;6;LOC105743655 tripartite motif-containing protein 6;['XM_023702137.1'];NW_004524722.1
101570337;Octodon degus;5;LOC101570337 tripartite motif-containing protein 5-like;['XM_023702120.1'];NW_004524722.1
105743656;Octodon degus;5;LOC105743656 tripartite motif-containing protein 5-like;['XM_023702119.1', 'XM_023702118.1'];NW_004524722.1
101570739;Octodon degus;5;LOC101570739 tripartite motif-containing protein 5-like;['XR_002818233.1', 'XR_002818232.1', 'XR_002818231.1', 'XM_023702125.1', 'XM_023702124.1', 'XM_023702123.1', 'XM_023702122.1', 'XM_023702121.1', 'XM_012517109.2'];NW_004524722.1
105743859;Octodon degus;5;LOC105743859 tripartite motif-containing protein 5-like;['XM_012517430.1'];NW_004524754.1
101571138;Octodon degus;5;LOC101571138 tripartite motif-containing protein 5-like;['XM_023702063.1'];NW_004524722.1
116102718;Mastomys coucha;6;Trim6 tripartite motif containing 6;['XM_031387708.1', 'XM_031387707.1'];NW_022196904.1
116102719;Mastomys coucha;34;LOC116102719 tripartite motif-containing protein 34A;['XM_031387711.1', 'XM_031387710.1', 'XM_031387709.1'];NW_022196904.1
102397097;Bubalus bubalis;6;TRIM6 tripartite motif containing 6;['XM_044929441.1', 'XM_025266525.2', 'XM_025266523.2', 'XM_025266521.2', 'XM_025266520.2', 'XM_025266519.2', 'XM_025266525.1', 'XM_025266524.1', 'XM_025266523.1', 'XM_025266522.1', 'XM_025266521.1', 'XM_025266520.1', 'XM_025266519.1'];NC_059172.1
102394761;Bubalus bubalis;34;LOC102394761 tripartite motif-containing protein 34;['XM_044929440.1', 'XM_025266518.2', 'XM_025266517.2', 'XM_025266516.2', 'XM_025266518.1', 'XM_025266517.1', 'XM_025266516.1'];NC_059172.1
102393048;Bubalus bubalis;5;LOC102393048 tripartite motif-containing protein 5;['XM_025266513.2', 'XM_025266512.2', 'XM_025266511.2', 'XM_006053578.3', 'XM_025266513.1', 'XM_025266512.1', 'XM_025266511.1', 'XM_006053578.2'];NC_059172.1
102393893;Bubalus bubalis;34;LOC102393893 tripartite motif-containing protein 34;['XM_044929442.2', 'XM_006053580.4', 'XM_044929442.1', 'XM_006053580.3', 'XM_006053581.2', 'XM_006053580.2'];NC_059172.1
102403412;Bubalus bubalis;5;LOC102403412 tripartite motif-containing protein 5-like;[];NC_059166.1
102398669;Bubalus bubalis;5;LOC102398669 tripartite motif-containing protein 5-like;[];NC_059172.1
102393569;Bubalus bubalis;5;LOC102393569 tripartite motif-containing protein 5-like;['XM_025266514.1'];NC_059172.1
105744216;Dasypus novemcinctus;6;TRIM6 tripartite motif containing 6;['XM_012530180.2', 'XM_012530179.2', 'XM_012530178.2'];NW_004483504.1
101412266;Dasypus novemcinctus;22;LOC101412266 E3 ubiquitin-protein ligase TRIM22-like;['XM_004467802.3'];NW_004482731.1
101416095;Dasypus novemcinctus;6;LOC101416095 tripartite motif-containing protein 6;['XM_023587812.1', 'XM_004455009.3'];NW_004473425.1
101441405;Dasypus novemcinctus;6;LOC101441405 tripartite motif-containing protein 6-like;['XM_023592578.1'];NW_004483504.1
101418410;Dasypus novemcinctus;6;LOC101418410 tripartite motif-containing protein 6-like;['XM_023582612.1'];NW_004483576.1
105533501;Mandrillus leucophaeus;34;TRIM34 tripartite motif containing 34;['XM_011971975.1'];NW_012100921.1
105533503;Mandrillus leucophaeus;22;TRIM22 tripartite motif containing 22;['XM_011971980.1', 'XM_011971979.1'];NW_012100921.1
105533502;Mandrillus leucophaeus;6;TRIM6 tripartite motif containing 6;['XM_011971977.1', 'XM_011971976.1'];NW_012100921.1
105533500;Mandrillus leucophaeus;5;TRIM5 tripartite motif containing 5;['XM_011971974.1'];NW_012100921.1
114887680;Monodon monoceros;6;TRIM6 tripartite motif containing 6;['XM_029209484.1'];NW_021703784.1
121458036;Microtus oregoni;34;LOC121458036 tripartite motif-containing protein 34A-like;['XM_041667154.1'];NW_024543075.1
109260049;Panthera pardus;6;TRIM6 tripartite motif containing 6;['XM_019438043.1', 'XM_019438042.1', 'XM_019438041.1', 'XM_019438040.1', 'XM_019438039.1'];NW_017620062.1
109259983;Panthera pardus;22;LOC109259983 E3 ubiquitin-protein ligase TRIM22-like;[];NW_017620062.1
109260048;Panthera pardus;34;LOC109260048 tripartite motif-containing protein 34-like;['XM_019438037.1', 'XM_019438036.1', 'XM_019438035.1', 'XM_019438034.1', 'XM_019438033.1'];NW_017620062.1
106007612;Heterocephalus glaber;34;Trim34 tripartite motif containing 34;['XM_013065033.2', 'XM_021243267.1', 'XM_013065032.2', 'XM_021243265.1'];NW_004624817.1
101721918;Heterocephalus glaber;6;Trim6 tripartite motif containing 6;['XR_002388973.1', 'XM_021243264.1', 'XM_021243263.1', 'XM_021243262.1', 'XM_004863365.3'];NW_004624817.1
101716219;Heterocephalus glaber;5;LOC101716219 tripartite motif-containing protein 5;['XM_013064937.2'];NW_004624817.1
101721041;Heterocephalus glaber;5;LOC101721041 tripartite motif-containing protein 5-like;['XM_013069561.2'];NW_004625084.1
111540940;Piliocolobus tephrosceles;34;TRIM34 tripartite motif containing 34;['XM_023209621.3'];NC_045446.1
111540946;Piliocolobus tephrosceles;22;TRIM22 tripartite motif containing 22;['XM_023209627.1'];NC_045446.1
111540938;Piliocolobus tephrosceles;6;TRIM6 tripartite motif containing 6;['XM_023209619.2'];NC_045446.1
111540945;Piliocolobus tephrosceles;5;TRIM5 tripartite motif containing 5;['XM_023209625.2', 'XM_023209626.1'];NC_045446.1
101621182;Condylura cristata;34;LOC101621182 tripartite motif-containing protein 34;['XM_012725239.1'];NW_004567116.1
101628468;Condylura cristata;6;LOC101628468 tripartite motif-containing protein 6;['XM_012725241.1', 'XM_004683127.2', 'XM_004683126.1'];NW_004567116.1
101620936;Condylura cristata;34;LOC101620936 tripartite motif-containing protein 34-like;['XM_012725051.1', 'XM_012725050.1'];NW_004567116.1
105853657;Condylura cristata;5;LOC105853657 tripartite motif-containing protein 5-like;[];NW_004567116.1
106003314;Mustela putorius furo;34;TRIM34 tripartite motif containing 34;['XM_045071525.1', 'XM_004778998.3', 'XM_013049242.2', 'XM_004778996.3', 'XM_004778997.3', 'XM_004778995.3', 'XM_013049243.1', 'XM_004778998.2', 'XM_013049242.1', 'XM_004778996.2', 'XM_004778997.2', 'XM_004778995.2'];NW_025422126.1
101674714;Mustela putorius furo;22;TRIM22 tripartite motif containing 22;['XM_045071327.1', 'XM_004778994.3', 'XM_004778994.2'];NW_025422126.1
101675015;Mustela putorius furo;6;TRIM6 tripartite motif containing 6;['XM_013049245.2', 'XM_004779006.3', 'XM_004779003.3', 'XM_004779000.3', 'XM_013049245.1', 'XM_004779006.2', 'XM_004779003.2', 'XM_013049244.1', 'XM_004779002.2', 'XM_004779001.2', 'XM_004779000.2'];NW_025422126.1
101675922;Mustela putorius furo;5;LOC101675922 tripartite motif-containing protein 5;['XR_006604225.1', 'XM_045071526.1', 'XM_004778999.3', 'XM_013049246.1', 'XM_004778999.2'];NW_025422126.1
112840820;Callorhinus ursinus;6;TRIM6 tripartite motif containing 6;['XM_025894367.1', 'XM_025894366.1', 'XM_025894365.1'];NW_020313006.1
112819118;Callorhinus ursinus;22;LOC112819118 E3 ubiquitin-protein ligase TRIM22-like;['XM_025866149.1'];NW_020326205.1
112819116;Callorhinus ursinus;22;LOC112819116 E3 ubiquitin-protein ligase TRIM22-like;['XM_025866148.1'];NW_020326199.1
112806213;Callorhinus ursinus;5;LOC112806213 tripartite motif-containing protein 5-like;['XM_025848536.1'];NW_020313006.1
112806212;Callorhinus ursinus;34;LOC112806212 tripartite motif-containing protein 34-like;['XM_025848535.1'];NW_020313006.1
123642337;Lemur catta;5;TRIM5 tripartite motif containing 5;['XM_045557336.1'];NC_059134.1
123642339;Lemur catta;6;TRIM6 tripartite motif containing 6;['XM_045557338.1'];NC_059134.1
123642340;Lemur catta;34;LOC123642340 tripartite motif-containing protein 34-like;['XM_045557339.1'];NC_059134.1
114218793;Eumetopias jubatus;22;TRIM22 tripartite motif containing 22;['XM_028116066.1'];NW_020998682.1
114218724;Eumetopias jubatus;6;TRIM6 tripartite motif containing 6;['XM_028115963.1', 'XM_028115962.1', 'XM_028115961.1'];NW_020998682.1
114218794;Eumetopias jubatus;34;LOC114218794 tripartite motif-containing protein 34-like;['XM_028116067.1'];NW_020998682.1
122483477;Prionailurus bengalensis;6;TRIM6 tripartite motif containing 6;['XM_043580483.1'];NC_057346.1
122484275;Prionailurus bengalensis;22;LOC122484275 E3 ubiquitin-protein ligase TRIM22-like;[];NC_057346.1
122483478;Prionailurus bengalensis;5;LOC122483478 tripartite motif-containing protein 5-like;['XM_043580484.1'];NC_057346.1
122483476;Prionailurus bengalensis;34;LOC122483476 tripartite motif-containing protein 34-like;['XM_043580482.1'];NC_057346.1
108385354;Manis javanica;6;TRIM6 tripartite motif containing 6;['XM_037000982.1', 'XM_037000981.1', 'XM_037000979.1'];NW_023436208.1
108408932;Manis javanica;22;LOC108408932 E3 ubiquitin-protein ligase TRIM22-like;['XM_037001008.1'];NW_023436208.1
108385132;Manis javanica;34;LOC108385132 tripartite motif-containing protein 34-like;['XR_001850214.2', 'XM_037000983.1', 'XM_017642436.2', 'XM_017642435.2'];NW_023436208.1
108385131;Manis javanica;5;LOC108385131 tripartite motif-containing protein 5-like;['XM_037000978.1', 'XR_005056680.1', 'XM_037000977.1', 'XR_001850209.2', 'XR_005056679.1', 'XM_037000976.1', 'XM_037000975.1', 'XM_037000974.1', 'XM_017642434.2'];NW_023436208.1
105527295;Colobus angolensis palliatus;22;TRIM22 tripartite motif containing 22;['XM_011963588.1', 'XM_011963587.1'];NW_012119777.1
105527298;Colobus angolensis palliatus;34;TRIM34 tripartite motif containing 34;['XM_011963592.1'];NW_012119777.1
105527301;Colobus angolensis palliatus;5;TRIM5 tripartite motif containing 5;['XM_011963594.1', 'XM_011963593.1'];NW_012119777.1
105527297;Colobus angolensis palliatus;6;TRIM6 tripartite motif containing 6;['XM_011963591.1', 'XM_011963589.1'];NW_012119777.1
116865133;Lontra canadensis;22;TRIM22 tripartite motif containing 22;['XM_032853290.1', 'XM_032853289.1'];NW_022631001.1
116865132;Lontra canadensis;6;TRIM6 tripartite motif containing 6;['XM_032853288.1', 'XM_032853287.1', 'XM_032853286.1', 'XM_032853285.1', 'XM_032853284.1', 'XM_032853283.1', 'XM_032853282.1', 'XM_032853280.1'];NW_022631001.1
116865134;Lontra canadensis;34;LOC116865134 tripartite motif-containing protein 34-like;['XM_032853294.1', 'XM_032853293.1', 'XM_032853292.1'];NW_022631001.1
116865131;Lontra canadensis;34;LOC116865131 tripartite motif-containing protein 34-like;['XM_032853279.1', 'XM_032853278.1', 'XM_032853277.1', 'XM_032853276.1'];NW_022631001.1
115839495;Globicephala melas;6;TRIM6 tripartite motif containing 6;['XM_030831201.1', 'XR_004034078.1', 'XR_004034077.1', 'XR_004034076.1', 'XR_004034075.1', 'XM_030831200.1', 'XM_030831199.1'];NW_022134933.1
103680045;Ursus maritimus;22;TRIM22 tripartite motif containing 22;['XM_008709572.2'];NW_024424008.1
103680048;Ursus maritimus;34;LOC103680048 tripartite motif-containing protein 34;['XM_008709583.2', 'XM_008709582.2', 'XM_008709581.2', 'XR_005834963.1', 'XR_005834962.1', 'XR_005834961.1', 'XR_005834960.1', 'XR_005834959.1', 'XR_005834958.1'];NW_024424008.1
107523085;Erinaceus europaeus;6;TRIM6 tripartite motif containing 6;['XM_016192709.1'];NW_006804577.1
103122889;Erinaceus europaeus;5;LOC103122889 tripartite motif-containing protein 5;['XM_016192710.1'];NW_006804577.1
107522781;Erinaceus europaeus;6;LOC107522781 tripartite motif-containing protein 6-like;['XM_016190209.1'];NW_006804266.1
103122823;Erinaceus europaeus;5;LOC103122823 tripartite motif-containing protein 5-like;['XM_007533443.2'];NW_006804577.1
103121481;Erinaceus europaeus;5;LOC103121481 tripartite motif-containing protein 5 pseudogene;[];NW_006803943.1
103121471;Erinaceus europaeus;6;LOC103121471 tripartite motif-containing protein 6 pseudogene;[];NW_006803943.1
102870108;Elephantulus edwardii;6;TRIM6 tripartite motif containing 6;['XM_006885650.1'];NW_006399794.1
123819201;Phyllostomus hastatus;22;LOC123819201 E3 ubiquitin-protein ligase TRIM22-like;['XM_045839497.1'];NW_025333845.1
123819198;Phyllostomus hastatus;5;LOC123819198 tripartite motif-containing protein 5-like;['XM_045839494.1', 'XM_045839493.1', 'XM_045839492.1'];NW_025333845.1
123819210;Phyllostomus hastatus;5;LOC123819210 tripartite motif-containing protein 5-like;['XR_006785800.1', 'XM_045839510.1', 'XM_045839509.1'];NW_025333845.1
123819206;Phyllostomus hastatus;5;LOC123819206 tripartite motif-containing protein 5-like;['XM_045839506.1', 'XM_045839505.1'];NW_025333845.1
123819204;Phyllostomus hastatus;34;LOC123819204 tripartite motif-containing protein 34-like;['XM_045839503.1', 'XM_045839502.1'];NW_025333845.1
123819203;Phyllostomus hastatus;6;LOC123819203 tripartite motif-containing protein 6-like;['XM_045839501.1', 'XM_045839500.1'];NW_025333845.1
123819202;Phyllostomus hastatus;5;LOC123819202 tripartite motif-containing protein 5-like;['XM_045839499.1', 'XM_045839498.1'];NW_025333845.1
123819199;Phyllostomus hastatus;5;LOC123819199 tripartite motif-containing protein 5-like;['XM_045839496.1', 'XM_045839495.1'];NW_025333845.1
123819250;Phyllostomus hastatus;34;LOC123819250 tripartite motif-containing protein 34-like;['XM_045839560.1'];NW_025333845.1
123821086;Phyllostomus hastatus;5;LOC123821086 tripartite motif-containing protein 5-like;[];NW_025333869.1
123819248;Phyllostomus hastatus;34;LOC123819248 tripartite motif-containing protein 34-like;[];NW_025333845.1
123819245;Phyllostomus hastatus;5;LOC123819245 tripartite motif-containing protein 5-like;[];NW_025333845.1
123805568;Phyllostomus hastatus;5;LOC123805568 tripartite motif-containing protein 5-like;[];NW_025334023.1
113625082;Lagenorhynchus obliquidens;6;TRIM6 tripartite motif containing 6;['XM_027115557.1', 'XR_003434557.1', 'XR_003434556.1', 'XR_003434555.1', 'XM_027115556.1', 'XM_027115555.1'];NW_020837958.1
101540441;Sorex araneus;6;TRIM6 tripartite motif containing 6;['XM_012935626.1'];NW_004546040.1
105943441;Sorex araneus;5;LOC105943441 tripartite motif-containing protein 5-like;['XM_012935625.1'];NW_004546040.1
101540178;Sorex araneus;5;LOC101540178 tripartite motif-containing protein 5-like;['XM_004621210.2'];NW_004546040.1
100568283;Pan troglodytes;34;TRIM34 tripartite motif containing 34;['XM_016919739.2', 'NM_001205177.1'];NC_036890.1
450985;Pan troglodytes;22;TRIM22 tripartite motif containing 22;['XM_009459772.3', 'NM_001113396.1'];NC_036890.1
503563;Pan troglodytes;5;TRIM5 tripartite motif containing 5;['XM_024346833.1', 'XM_016919895.2', 'XM_016919891.2', 'XM_016919890.2', 'XM_016919889.2', 'XM_016919888.2', 'XM_016919894.1', 'XM_016919893.1', 'NM_001012650.1'];NC_036890.1
100568282;Pan troglodytes;6;TRIM6 tripartite motif containing 6;['NM_001205176.2', 'XM_009459768.3', 'XM_009459767.3', 'XM_009459766.3', 'XM_009459764.3', 'XM_016919738.2'];NC_036890.1
107135587;Marmota marmota marmota;6;Trim6 tripartite motif containing 6;['XM_015477548.1', 'XM_015477547.1', 'XM_015477546.1', 'XR_001502587.1', 'XM_015477545.1', 'XM_015477544.1', 'XM_015477543.1'];NW_015351213.1
107135589;Marmota marmota marmota;5;LOC107135589 tripartite motif-containing protein 5-like;['XR_001502588.1', 'XM_015477552.1', 'XM_015477551.1', 'XM_015477550.1', 'XM_015477549.1'];NW_015351213.1
107134762;Marmota marmota marmota;6;LOC107134762 tripartite motif-containing protein 6 pseudogene;[];NW_015356075.1
103208437;Orycteropus afer afer;22;LOC103208437 E3 ubiquitin-protein ligase TRIM22-like;['XM_007954148.2'];NW_006921601.1
115031524;Mus caroli;6;Trim6 tripartite motif containing 6;['XM_029479647.1'];NC_034576.1
110298224;Mus caroli;34;LOC110298224 tripartite motif-containing protein 34A;['XM_029479648.1'];NC_034576.1
110295852;Mus caroli;6;LOC110295852 tripartite motif-containing protein 6;['XM_029475503.1'];NC_034570.1
106977777;Acinonyx jubatus;22;LOC106977777 E3 ubiquitin-protein ligase TRIM22;['XM_027052643.1'];NW_020834837.1
106977776;Acinonyx jubatus;6;TRIM6 tripartite motif containing 6;['XM_027052642.1'];NW_020834837.1
106977774;Acinonyx jubatus;34;LOC106977774 tripartite motif-containing protein 34-like;['XM_015075330.2', 'XM_027052641.1', 'XM_015075329.2', 'XM_027052640.1', 'XM_027052639.1'];NW_020834837.1
101827300;Mesocricetus auratus;6;Trim6 tripartite motif containing 6;['XM_040757307.1', 'XM_040757300.1', 'XM_040757292.1', 'XM_040757281.1', 'XM_021223711.2'];NW_024429182.1
101823628;Mesocricetus auratus;34;LOC101823628 tripartite motif-containing protein 34A-like;['XM_040757321.1'];NW_024429182.1
102909699;Peromyscus maniculatus bairdii;34;Trim34 tripartite motif containing 34;['XM_042281137.1', 'XM_015997717.2', 'XM_015997716.2', 'XM_006979024.3'];NC_056008.1
102909388;Peromyscus maniculatus bairdii;6;Trim6 tripartite motif containing 6;['XM_006979023.3'];NC_056008.1
116646385;Phoca vitulina;22;TRIM22 tripartite motif containing 22;['XM_032427057.1', 'XM_032427056.1', 'XM_032427055.1', 'XM_032427054.1'];NW_022589739.1
116646386;Phoca vitulina;6;TRIM6 tripartite motif containing 6;['XM_032427059.1', 'XM_032427058.1'];NW_022589739.1
116646387;Phoca vitulina;34;LOC116646387 tripartite motif-containing protein 34-like;['XM_032427067.1', 'XM_032427065.1', 'XM_032427064.1', 'XM_032427063.1', 'XM_032427062.1', 'XM_032427061.1', 'XM_032427060.1'];NW_022589739.1
116646389;Phoca vitulina;34;LOC116646389 tripartite motif-containing protein 34-like;['XM_032427069.1', 'XM_032427068.1'];NW_022589739.1
119811588;Arvicola amphibius;6;LOC119811588 tripartite motif-containing protein 6;['XM_038325506.1', 'XM_038325502.1', 'XM_038325497.1'];NC_052047.1
119811611;Arvicola amphibius;34;LOC119811611 tripartite motif-containing protein 34A-like;['XM_038325512.2'];NC_052047.1
111169218;Delphinapterus leucas;6;LOC111169218 tripartite motif-containing protein 6-like;['XM_022563247.2'];NW_022098024.1
539820;Bos taurus;34;TRIM34 tripartite motif containing 34;['XM_024975455.1', 'XM_010812612.3', 'XM_024975454.1', 'XM_005216140.4', 'NM_001046461.2'];NC_037342.1
514492;Bos taurus;6;TRIM6 tripartite motif containing 6;['XM_005216136.4', 'NM_001205189.1'];NC_037342.1
505265;Bos taurus;5;TRIM5 tripartite motif containing 5;['NM_001205305.1'];NC_037342.1
616948;Bos taurus;5;LOC616948 tripartite motif-containing protein 5-like;['XM_024975543.1', 'NM_001034798.1'];NC_037342.1
786870;Bos taurus;5;LOC786870 tripartite motif-containing protein 5-like;['XM_015474726.2'];NC_037342.1
516599;Bos taurus;5;LOC516599 tripartite motif-containing protein 5;['XM_002693205.5'];NC_037342.1
782527;Bos taurus;5;LOC782527 tripartite motif-containing protein 5-like;['XM_024996973.1'];NC_037336.1
107133470;Bos taurus;6;LOC107133470 tripartite motif-containing protein 6-like;[];NC_037342.1
788136;Bos taurus;5;LOC788136 tripartite motif-containing protein 5-like;[];NC_037342.1
788107;Bos taurus;5;LOC788107 tripartite motif-containing protein 5-like;[];NC_037342.1
104663389;Rhinopithecus roxellana;34;TRIM34 tripartite motif containing 34;['XM_030918049.1', 'XM_010364544.1'];NC_044563.1
104663391;Rhinopithecus roxellana;22;TRIM22 tripartite motif containing 22;['XM_010364545.2'];NC_044563.1
104663393;Rhinopithecus roxellana;5;TRIM5 tripartite motif containing 5;['XM_010364549.2', 'XM_010364548.2'];NC_044563.1
104663388;Rhinopithecus roxellana;6;TRIM6 tripartite motif containing 6;['XM_030918050.1', 'XM_010364543.2'];NC_044563.1
105720334;Aotus nancymaae;22;TRIM22 tripartite motif containing 22;['XM_012456798.2', 'XM_012456796.2', 'XM_012456795.2', 'XM_012456794.2', 'XM_012456797.1'];NW_018503629.1
105720338;Aotus nancymaae;6;TRIM6 tripartite motif containing 6;['XM_012456806.2'];NW_018503629.1
105720337;Aotus nancymaae;34;LOC105720337 tripartite motif-containing protein 34;['XM_012456805.2', 'XM_012456804.2', 'XM_012456803.2'];NW_018503629.1
105720336;Aotus nancymaae;5;LOC105720336 tripartite motif-containing protein 5-like;['XM_012456802.2', 'XM_012456799.2', 'XM_012456800.1'];NW_018503629.1
105711142;Aotus nancymaae;6;LOC105711142 tripartite motif-containing protein 6-like;['XM_012443768.1'];NW_018509543.1
114686900;Peromyscus leucopus;6;Trim6 tripartite motif containing 6;['XM_037196686.1', 'XM_028861569.2'];NC_051063.1
114686901;Peromyscus leucopus;34;LOC114686901 tripartite motif-containing protein 34A-like;['XM_028861570.2'];NC_051063.1
102142530;Macaca fascicularis;34;TRIM34 tripartite motif containing 34;['XM_005578910.3', 'XM_005578911.2', 'XM_005578910.2'];NC_052268.1
102135464;Macaca fascicularis;22;TRIM22 tripartite motif containing 22;['XM_005578898.3', 'XM_015435373.1', 'XM_005578898.2'];NC_052268.1
102135840;Macaca fascicularis;5;TRIM5 tripartite motif containing 5;['XM_045371405.1', 'XM_045371404.1', 'XM_045371403.1', 'XM_045371401.1', 'XM_045371400.1', 'XM_015435360.1', 'XM_015435359.1', 'NM_001283295.1'];NC_052268.1
102141206;Macaca fascicularis;6;TRIM6 tripartite motif containing 6;['XM_045371396.1', 'XM_005578908.3', 'XM_005578907.3', 'XM_005578907.2', 'XM_015435375.1', 'XM_015435374.1', 'XM_005578908.2'];NC_052268.1
100589657;Nomascus leucogenys;22;TRIM22 tripartite motif containing 22;['XM_012502104.2', 'NM_001280099.1'];NC_044395.1
100589315;Nomascus leucogenys;34;TRIM34 tripartite motif containing 34;['XM_003254844.4'];NC_044395.1
100587885;Nomascus leucogenys;6;TRIM6 tripartite motif containing 6;['XM_003254840.3', 'XM_003254841.3', 'XM_012505159.2', 'XM_003254838.3', 'XM_003254839.3'];NC_044395.1
100589999;Nomascus leucogenys;5;TRIM5 tripartite motif containing 5;['XM_030828611.1', 'XM_030828610.1', 'XM_030828609.1', 'XM_030828607.1', 'NM_001280113.1'];NC_044395.1
103605870;Galeopterus variegatus;6;TRIM6 tripartite motif containing 6;['XM_008590474.1'];NW_007732241.1
103582038;Galeopterus variegatus;22;LOC103582038 E3 ubiquitin-protein ligase TRIM22-like;['XM_008563728.1'];NW_007740817.1
103581137;Galeopterus variegatus;22;LOC103581137 E3 ubiquitin-protein ligase TRIM22-like;['XM_008563040.1'];NW_007738536.1
103609157;Galeopterus variegatus;5;LOC103609157 tripartite motif-containing protein 5-like;['XM_008593509.1'];NW_007735384.1
103605871;Galeopterus variegatus;5;LOC103605871 tripartite motif-containing protein 5-like;['XM_008590475.1'];NW_007732241.1
103605869;Galeopterus variegatus;5;LOC103605869 tripartite motif-containing protein 5-like;['XM_008590473.1'];NW_007732241.1
103583415;Galeopterus variegatus;5;LOC103583415 tripartite motif-containing protein 5-like;['XM_008564732.1'];NW_007748877.1
103583193;Galeopterus variegatus;5;LOC103583193 tripartite motif-containing protein 5-like;['XM_008564579.1'];NW_007746553.1
103581138;Galeopterus variegatus;5;LOC103581138 tripartite motif-containing protein 5-like;['XM_008563041.1'];NW_007738536.1
103732075;Nannospalax galili;6;Trim6 tripartite motif containing 6;['XM_029562286.1', 'XM_029562285.1', 'XM_029562284.1', 'XM_029562283.1'];NW_008335836.1
103732076;Nannospalax galili;34;LOC103732076 tripartite motif-containing protein 34-like;['XM_029562291.1', 'XM_029562290.1', 'XM_008830599.3'];NW_008335836.1
105003330;Bison bison bison;5;LOC105003330 tripartite motif-containing protein 5-like;['XM_010860452.1', 'XM_010860442.1'];NW_011487786.1
105003391;Bison bison bison;5;LOC105003391 tripartite motif-containing protein 5-like;['XM_010860531.1'];NW_011487786.1
105003320;Bison bison bison;34;LOC105003320 tripartite motif-containing protein 34-like;['XM_010860418.1'];NW_011487786.1
104991954;Bison bison bison;5;LOC104991954 tripartite motif-containing protein 5-like;['XM_010844648.1'];NW_011478750.1
104991286;Bison bison bison;5;LOC104991286 tripartite motif-containing protein 5-like;['XM_010843707.1'];NW_011478255.1
104989127;Bison bison bison;5;LOC104989127 tripartite motif-containing protein 5-like;['XM_010840697.1'];NW_011477337.1
104984830;Bison bison bison;5;LOC104984830 tripartite motif-containing protein 5-like;['XM_010834758.1'];NW_011494607.1
105003325;Bison bison bison;5;LOC105003325 tripartite motif-containing protein 5-like;[];NW_011487786.1
